machine_id,date,location,operating_hours,fuel_consumed_liters,idle_time_minutes,avg_speed_kmh,engine_hours_total,fault_code
JD-002,2024-06-13,Pune,11.76,143.78,31.5,11.5,1484.94,NONE
JD-002,2024-06-14,Pune,10.19,119.48,40.03,14.08,1495.13,NONE
JD-002,2024-06-15,Pune,5.89,67.72,18.24,15.4,1501.01,NONE
JD-002,2024-06-16,Pune,6.7,97.02,25.35,9.97,1507.71,NONE
JD-002,2024-06-17,Pune,8.94,125.17,18.17,8.35,1516.65,NONE
JD-002,2024-06-18,Pune,4.29,60.64,31.7,14.49,1520.94,NONE
JD-002,2024-06-19,Pune,10.75,154.82,29.56,22.37,1531.69,NONE
JD-002,2024-06-20,Pune,5.65,65.8,20.96,6.14,1537.34,NONE
JD-002,2024-06-21,Pune,8.25,123.04,14.69,7.44,1545.59,NONE
JD-002,2024-06-22,Pune,7.62,113.54,22.23,15.14,1553.21,E003
JD-002,2024-06-23,Pune,4.33,51.11,40.49,24.3,1557.54,NONE
JD-002,2024-06-24,Pune,4.04,60.49,31.02,22.36,1561.58,NONE
JD-002,2024-06-25,Pune,7.64,101.2,26.93,18.34,1569.22,NONE
JD-002,2024-06-26,Pune,5.12,57.97,22.0,19.09,1574.33,NONE
JD-002,2024-06-27,Pune,5.61,77.9,40.03,6.88,1579.95,NONE
JD-002,2024-06-28,Pune,9.38,121.63,37.26,8.54,1589.33,E003
JD-003,2024-01-01,Pune,9.47,121.52,39.29,22.38,201.16,NONE
JD-003,2024-01-02,Pune,8.56,94.54,50.29,18.79,209.72,NONE
JD-003,2024-01-03,Pune,9.41,110.62,40.73,12.88,219.14,NONE
JD-003,2024-01-04,Pune,9.21,104.37,40.69,24.99,228.34,NONE
JD-003,2024-01-05,Pune,4.39,64.42,31.87,22.42,232.73,NONE
JD-003,2024-01-06,Pune,10.26,134.46,43.52,22.57,242.99,E001
JD-003,2024-01-07,Pune,7.23,88.11,41.03,21.16,250.22,NONE
JD-003,2024-01-08,Pune,10.1,141.34,32.88,21.36,260.32,NONE
JD-003,2024-01-09,Pune,4.96,64.6,17.77,11.49,265.28,NONE
JD-003,2024-01-10,Pune,6.93,86.29,42.01,12.77,272.21,NONE
JD-003,2024-01-11,Pune,7.59,89.84,30.69,9.55,279.8,NONE
JD-003,2024-01-12,Pune,4.59,60.75,41.06,17.39,284.39,NONE
JD-003,2024-01-13,Pune,7.71,95.46,47.91,15.38,292.1,NONE
JD-003,2024-01-14,Pune,7.83,86.32,29.56,12.6,299.93,NONE
JD-003,2024-01-15,Pune,7.19,94.61,36.32,17.16,307.12,NONE
JD-003,2024-01-16,Pune,10.12,142.22,42.81,24.11,317.24,NONE
JD-003,2024-01-17,Pune,4.15,48.41,17.84,17.95,321.39,NONE
JD-003,2024-01-18,Pune,11.18,132.64,50.15,6.21,332.57,NONE
JD-003,2024-01-19,Pune,11.48,140.88,21.14,14.72,344.05,NONE
JD-003,2024-01-20,Pune,6.05,72.77,28.37,21.06,350.1,NONE
JD-003,2024-01-21,Pune,8.31,100.77,39.02,19.32,358.41,NONE
JD-003,2024-01-22,Pune,6.18,77.36,21.86,8.62,364.59,NONE
JD-003,2024-01-23,Pune,9.45,109.8,36.03,19.18,374.04,NONE
JD-003,2024-01-24,Pune,4.86,63.64,26.59,24.26,378.9,NONE
JD-003,2024-01-25,Pune,7.87,110.38,36.91,5.87,386.77,E001
JD-003,2024-01-26,Pune,9.07,132.25,38.71,21.38,395.83,NONE
JD-003,2024-01-27,Pune,11.07,130.67,25.02,17.22,406.91,NONE
JD-003,2024-01-28,Pune,7.29,103.19,49.2,12.07,414.19,NONE
JD-003,2024-01-29,Pune,5.89,82.11,27.23,21.45,420.09,NONE
JD-003,2024-01-30,Pune,7.39,99.72,20.93,17.48,427.48,NONE
JD-003,2024-01-31,Pune,7.61,100.37,23.48,19.74,435.09,NONE
JD-003,2024-02-01,Pune,10.9,128.17,20.94,5.47,446.0,NONE
JD-003,2024-02-02,Pune,9.14,121.15,36.78,9.64,455.13,NONE
JD-003,2024-02-03,Pune,7.13,94.17,35.03,24.76,462.26,NONE
JD-003,2024-02-04,Pune,5.09,69.25,31.78,13.56,467.35,NONE
JD-003,2024-02-05,Pune,9.74,132.38,52.41,7.57,477.09,NONE
JD-003,2024-02-06,Pune,4.83,66.27,37.9,10.48,481.92,NONE
JD-003,2024-02-07,Pune,4.64,52.15,49.0,8.84,486.56,NONE
JD-003,2024-02-08,Pune,6.59,77.69,30.05,6.39,493.15,NONE
JD-003,2024-02-09,Pune,8.15,91.16,45.7,9.67,501.3,NONE
JD-003,2024-02-10,Pune,8.32,119.09,40.45,15.66,509.62,NONE
JD-003,2024-02-11,Pune,6.59,80.49,41.1,24.88,516.21,NONE
JD-003,2024-02-12,Pune,9.29,121.49,43.25,14.3,525.51,NONE
JD-003,2024-02-13,Pune,4.48,58.65,51.23,8.51,529.99,NONE
JD-003,2024-02-14,Pune,9.52,111.34,36.4,6.93,539.51,NONE
JD-003,2024-02-15,Pune,7.6,105.19,29.79,18.3,547.11,NONE
JD-003,2024-02-16,Pune,10.36,150.22,25.82,12.99,557.48,NONE
JD-003,2024-02-17,Pune,5.22,76.97,50.15,15.8,562.7,NONE
JD-003,2024-02-18,Pune,10.74,138.81,39.49,6.78,573.43,NONE
JD-003,2024-02-19,Pune,10.04,114.62,46.6,20.64,583.47,NONE
JD-003,2024-02-20,Pune,9.67,106.95,28.22,10.26,593.14,NONE
JD-003,2024-02-21,Pune,6.88,77.47,50.5,16.08,600.02,NONE
JD-003,2024-02-22,Pune,6.44,80.24,33.29,17.01,606.47,NONE
JD-003,2024-02-23,Pune,8.13,117.53,35.04,24.84,614.59,NONE
JD-003,2024-02-24,Pune,10.81,126.76,50.28,7.33,625.41,NONE
JD-003,2024-02-25,Pune,10.54,130.57,48.43,22.36,635.95,NONE
JD-003,2024-02-26,Pune,10.45,145.91,28.28,6.62,646.39,NONE
JD-003,2024-02-27,Pune,7.22,83.72,41.99,11.92,653.62,NONE
JD-003,2024-02-28,Pune,11.8,158.09,46.48,7.65,665.42,NONE
JD-003,2024-02-29,Pune,10.9,157.75,34.69,17.13,676.32,NONE
JD-003,2024-03-01,Pune,10.12,117.32,35.23,12.97,686.44,NONE
JD-003,2024-03-02,Pune,5.17,63.8,19.97,5.52,691.61,NONE
JD-003,2024-03-03,Pune,5.08,74.36,36.88,24.32,696.69,NONE
JD-003,2024-03-04,Pune,7.46,90.44,35.36,13.79,704.15,NONE
JD-003,2024-03-05,Pune,4.85,64.88,25.16,17.39,708.99,NONE
JD-003,2024-03-06,Pune,9.2,105.88,19.73,20.62,718.2,NONE
JD-003,2024-03-07,Pune,7.68,85.58,52.53,6.16,725.87,NONE
JD-003,2024-03-08,Pune,9.56,140.66,25.98,7.84,735.43,NONE
JD-003,2024-03-09,Pune,4.97,60.1,21.12,18.84,740.4,NONE
JD-003,2024-03-10,Pune,4.5,57.96,52.6,21.28,744.9,E001
JD-003,2024-03-11,Pune,8.92,107.97,39.5,15.54,753.83,NONE
JD-003,2024-03-12,Pune,7.41,84.64,48.73,14.0,761.23,NONE
JD-003,2024-03-13,Pune,5.56,68.57,32.13,21.55,766.79,NONE
JD-003,2024-03-14,Pune,9.87,137.04,17.96,13.32,776.66,NONE
JD-003,2024-03-15,Pune,7.85,86.32,26.7,20.21,784.51,NONE
JD-003,2024-03-16,Pune,5.1,66.18,25.13,5.24,789.61,NONE
JD-003,2024-03-17,Pune,5.93,87.06,45.74,24.19,795.54,NONE
JD-003,2024-03-18,Pune,7.9,89.65,36.83,14.09,803.44,E003
JD-003,2024-03-19,Pune,10.75,121.52,34.73,8.0,814.19,NONE
JD-003,2024-03-20,Pune,6.6,90.8,34.3,12.52,820.79,E001
JD-003,2024-03-21,Pune,7.16,90.82,45.16,22.84,827.95,NONE
JD-003,2024-03-22,Pune,11.64,162.46,28.66,18.76,839.59,NONE
JD-003,2024-03-23,Pune,7.5,89.28,47.12,5.77,847.09,NONE
JD-003,2024-03-24,Pune,11.21,142.42,39.97,18.19,858.31,NONE
JD-003,2024-03-25,Pune,11.16,149.28,39.15,6.33,869.47,NONE
JD-003,2024-03-26,Pune,8.15,93.69,43.49,15.24,877.61,NONE
JD-003,2024-03-27,Pune,9.44,104.63,20.55,19.33,887.06,NONE
JD-003,2024-03-28,Pune,4.58,51.24,18.0,24.13,891.63,NONE
JD-003,2024-03-29,Pune,9.9,121.6,27.99,11.99,901.53,NONE
JD-003,2024-03-30,Pune,10.2,137.36,24.08,8.48,911.73,NONE
JD-003,2024-03-31,Pune,4.79,64.47,44.43,10.3,916.52,NONE
JD-003,2024-04-01,Pune,4.17,46.83,51.59,10.91,920.68,NONE
JD-003,2024-04-02,Pune,10.15,135.34,30.99,9.11,930.84,NONE
JD-003,2024-04-03,Pune,4.97,66.07,44.8,17.88,935.81,NONE
JD-003,2024-04-04,Pune,8.24,91.35,51.61,20.97,944.05,NONE
JD-003,2024-04-05,Pune,6.34,93.23,38.72,16.65,950.39,NONE
JD-003,2024-04-06,Pune,9.98,140.28,40.64,7.56,960.38,NONE
JD-003,2024-04-07,Pune,6.71,97.23,25.47,12.44,967.08,NONE
JD-003,2024-04-08,Pune,7.46,94.06,39.11,23.86,974.54,NONE
JD-003,2024-04-09,Pune,5.93,67.49,24.51,22.74,980.47,NONE
JD-003,2024-04-10,Pune,9.17,110.21,46.25,22.23,989.63,NONE
JD-003,2024-04-11,Pune,10.77,155.8,26.44,20.1,1000.41,NONE
JD-003,2024-04-12,Pune,7.68,108.86,43.17,20.53,1008.09,NONE
JD-003,2024-04-13,Pune,9.25,107.34,36.73,24.69,1017.34,NONE
JD-003,2024-04-14,Pune,11.5,127.5,23.36,7.63,1028.84,NONE
JD-003,2024-04-15,Pune,9.81,138.03,25.08,15.12,1038.65,NONE
JD-003,2024-04-16,Pune,10.73,147.43,36.63,16.81,1049.37,NONE
JD-003,2024-04-17,Pune,8.07,97.35,37.43,18.78,1057.44,NONE
JD-003,2024-04-18,Pune,10.99,146.93,44.32,8.2,1068.43,NONE
JD-003,2024-04-19,Pune,7.69,84.29,26.24,19.53,1076.12,NONE
JD-003,2024-04-20,Pune,11.93,134.9,31.68,21.0,1088.05,NONE
JD-003,2024-04-21,Pune,5.63,73.56,43.33,17.32,1093.68,NONE
JD-003,2024-04-22,Pune,5.5,67.65,45.12,16.08,1099.19,NONE
JD-003,2024-04-23,Pune,4.04,56.0,18.81,19.91,1103.23,NONE
JD-003,2024-04-24,Pune,5.62,82.13,30.5,11.54,1108.85,NONE
JD-003,2024-04-25,Pune,5.19,62.81,48.38,24.93,1114.04,NONE
JD-003,2024-04-26,Pune,6.95,87.88,42.95,22.72,1120.99,NONE
JD-003,2024-04-27,Pune,8.74,108.69,32.07,18.91,1129.73,NONE
JD-003,2024-04-28,Pune,4.03,53.58,30.06,20.88,1133.76,NONE
JD-003,2024-04-29,Pune,4.74,62.56,34.47,17.85,1138.5,NONE
JD-003,2024-04-30,Pune,4.52,59.45,37.3,16.21,1143.02,NONE
JD-003,2024-05-01,Pune,8.83,119.43,45.86,10.4,1151.85,E001
JD-003,2024-05-02,Pune,10.6,136.13,20.28,6.17,1162.45,NONE
JD-003,2024-05-03,Pune,6.67,93.08,42.44,20.77,1169.12,NONE
JD-003,2024-05-04,Pune,8.14,102.69,22.75,11.56,1177.26,NONE
JD-003,2024-05-05,Pune,7.47,84.16,25.32,16.96,1184.73,NONE
JD-003,2024-05-06,Pune,9.89,146.0,50.36,17.85,1194.62,NONE
JD-003,2024-05-07,Pune,7.37,98.56,45.18,7.37,1201.99,NONE
JD-003,2024-05-08,Pune,7.28,103.06,31.06,16.44,1209.27,NONE
JD-003,2024-05-09,Pune,8.7,101.23,30.3,11.69,1217.97,NONE
JD-003,2024-05-10,Pune,4.21,46.37,46.8,10.46,1222.18,NONE
JD-003,2024-05-11,Pune,8.14,98.33,50.63,10.19,1230.32,NONE
JD-003,2024-05-12,Pune,7.44,106.24,47.16,8.72,1237.76,NONE
JD-003,2024-05-13,Pune,10.42,132.22,34.54,7.67,1248.18,NONE
JD-003,2024-05-14,Pune,4.64,63.76,35.02,13.74,1252.83,NONE
JD-003,2024-05-15,Pune,9.84,136.44,23.16,17.2,1262.66,NONE
JD-003,2024-05-16,Pune,5.08,70.23,40.66,24.13,1267.75,NONE
JD-003,2024-05-17,Pune,4.55,50.71,27.49,10.23,1272.3,NONE
JD-003,2024-05-18,Pune,5.98,86.14,26.34,10.44,1278.27,NONE
JD-003,2024-05-19,Pune,10.08,127.5,44.87,6.31,1288.35,NONE
JD-003,2024-05-20,Pune,7.9,87.31,19.77,23.13,1296.25,NONE
JD-003,2024-05-21,Pune,5.11,66.35,32.02,11.95,1301.36,NONE
JD-003,2024-05-22,Pune,11.2,123.24,40.9,24.27,1312.56,NONE
JD-003,2024-05-23,Pune,8.48,123.25,19.41,13.38,1321.04,NONE
JD-003,2024-05-24,Pune,6.08,83.54,52.06,10.13,1327.12,NONE
JD-003,2024-05-25,Pune,9.23,107.89,37.44,14.28,1336.36,NONE
JD-003,2024-05-26,Pune,11.78,156.23,29.85,7.28,1348.13,NONE
JD-003,2024-05-27,Pune,5.21,61.42,26.39,22.01,1353.34,NONE
JD-003,2024-05-28,Pune,8.49,109.85,21.61,22.2,1361.83,NONE
JD-003,2024-05-29,Pune,9.78,109.39,42.45,15.87,1371.62,NONE
JD-003,2024-05-30,Pune,4.65,59.05,34.61,8.32,1376.27,NONE
JD-003,2024-05-31,Pune,11.57,164.2,41.08,14.25,1387.84,NONE
JD-003,2024-06-01,Pune,7.29,97.96,36.74,6.25,1395.13,NONE
JD-003,2024-06-02,Pune,8.1,113.64,33.71,6.04,1403.23,NONE
JD-003,2024-06-03,Pune,10.29,120.37,26.66,8.29,1413.52,NONE
JD-003,2024-06-04,Pune,6.64,91.91,35.82,9.1,1420.16,NONE
JD-003,2024-06-05,Pune,11.02,157.75,48.17,9.78,1431.18,E003
JD-003,2024-06-06,Pune,7.61,112.0,44.7,5.54,1438.79,NONE
JD-003,2024-06-07,Pune,4.52,57.47,49.52,15.77,1443.32,NONE
JD-003,2024-06-08,Pune,7.98,90.42,40.65,21.44,1451.3,NONE
JD-003,2024-06-09,Pune,7.04,97.98,51.47,9.08,1458.34,NONE
JD-003,2024-06-10,Pune,8.19,98.47,45.44,16.55,1466.53,NONE
JD-003,2024-06-11,Pune,9.08,127.04,31.49,23.3,1475.61,E001
JD-003,2024-06-12,Pune,8.26,95.29,42.03,20.87,1483.87,NONE
JD-003,2024-06-13,Pune,6.53,92.95,49.42,10.54,1490.4,NONE
JD-003,2024-06-14,Pune,11.87,136.05,24.67,8.68,1502.27,NONE
JD-003,2024-06-15,Pune,11.15,149.92,22.92,13.81,1513.42,NONE
JD-003,2024-06-16,Pune,8.92,100.31,48.58,21.07,1522.35,NONE
JD-003,2024-06-17,Pune,8.04,117.8,32.25,24.68,1530.39,NONE
JD-003,2024-06-18,Pune,9.34,124.9,23.4,22.64,1539.73,NONE
JD-003,2024-06-19,Pune,7.42,85.67,18.01,16.2,1547.15,NONE
JD-003,2024-06-20,Pune,8.22,112.55,48.86,6.59,1555.37,NONE
JD-003,2024-06-21,Pune,9.85,114.71,47.73,21.38,1565.22,NONE
JD-003,2024-06-22,Pune,8.33,113.73,28.62,14.42,1573.55,NONE
JD-003,2024-06-23,Pune,10.57,134.19,30.15,14.88,1584.12,NONE
JD-003,2024-06-24,Pune,10.63,129.78,23.68,19.24,1594.75,NONE
JD-003,2024-06-25,Pune,10.61,119.96,26.0,7.84,1605.36,NONE
JD-003,2024-06-26,Pune,6.78,85.86,43.89,18.02,1612.14,E002
JD-003,2024-06-27,Pune,8.97,110.11,47.14,14.43,1621.11,NONE
JD-003,2024-06-28,Pune,11.83,158.15,22.01,18.52,1632.94,NONE
JD-004,2024-01-01,Aurangabad,5.4,61.4,22.24,21.74,65.85,NONE
JD-004,2024-01-02,Aurangabad,6.23,66.81,36.53,15.25,72.08,NONE
JD-004,2024-01-03,Aurangabad,6.44,60.49,16.31,11.08,78.52,NONE
JD-004,2024-01-04,Aurangabad,9.23,107.26,41.94,20.32,87.75,E001
JD-004,2024-01-05,Aurangabad,10.31,111.16,23.26,23.14,98.05,NONE
JD-004,2024-01-06,Aurangabad,9.37,97.99,18.69,13.94,107.42,NONE
JD-004,2024-01-07,Aurangabad,7.68,87.58,32.02,12.61,115.1,NONE
JD-004,2024-01-08,Aurangabad,11.81,107.22,28.22,5.84,126.92,NONE
JD-004,2024-01-09,Aurangabad,9.92,114.71,23.86,22.17,136.84,NONE
JD-004,2024-01-10,Aurangabad,6.34,73.15,38.36,21.1,143.17,NONE
JD-004,2024-01-11,Aurangabad,4.14,48.5,37.52,11.1,147.32,NONE
JD-004,2024-01-12,Aurangabad,10.64,102.12,41.99,7.25,157.95,NONE
JD-004,2024-01-13,Aurangabad,9.63,100.16,18.25,9.84,167.58,NONE
JD-004,2024-01-14,Aurangabad,4.1,41.73,24.51,16.97,171.68,NONE
JD-004,2024-01-15,Aurangabad,6.38,61.6,38.03,5.96,178.06,NONE
JD-004,2024-01-16,Aurangabad,11.22,127.51,35.72,16.86,189.28,NONE
JD-004,2024-01-17,Aurangabad,11.14,103.65,17.71,9.79,200.42,NONE
JD-004,2024-01-18,Aurangabad,10.36,91.57,33.12,24.91,210.78,NONE
JD-004,2024-01-19,Aurangabad,10.85,112.16,17.24,21.63,221.62,NONE
JD-004,2024-01-20,Aurangabad,8.79,79.91,18.17,23.19,230.42,NONE
JD-004,2024-01-21,Aurangabad,9.35,105.61,42.18,16.44,239.77,NONE
JD-004,2024-01-22,Aurangabad,8.14,81.89,24.99,13.69,247.91,NONE
JD-004,2024-01-23,Aurangabad,10.19,107.92,42.6,13.87,258.1,NONE
JD-004,2024-01-24,Aurangabad,8.86,94.59,33.39,19.05,266.96,NONE
JD-004,2024-01-25,Aurangabad,5.9,60.85,18.48,12.69,272.86,NONE
JD-004,2024-01-26,Aurangabad,7.9,84.9,44.37,17.01,280.76,NONE
JD-004,2024-01-27,Aurangabad,9.95,102.42,34.69,6.42,290.71,NONE
JD-004,2024-01-28,Aurangabad,6.04,59.45,29.75,5.91,296.74,NONE
JD-004,2024-01-29,Aurangabad,5.12,49.09,45.01,11.63,301.86,NONE
JD-004,2024-01-30,Aurangabad,7.86,73.37,33.98,10.61,309.72,NONE
JD-004,2024-01-31,Aurangabad,5.66,58.41,15.46,5.15,315.37,NONE
JD-004,2024-02-01,Aurangabad,5.75,50.9,18.6,11.78,321.13,NONE
JD-004,2024-02-02,Aurangabad,10.42,109.39,30.98,10.87,331.55,NONE
JD-004,2024-02-03,Aurangabad,11.45,114.06,17.96,17.34,343.0,NONE
JD-004,2024-02-04,Aurangabad,4.91,48.12,30.82,22.48,347.91,NONE
JD-004,2024-02-05,Aurangabad,7.95,86.63,45.66,7.63,355.86,NONE
JD-004,2024-02-06,Aurangabad,6.2,61.67,28.2,13.22,362.06,NONE
JD-004,2024-02-07,Aurangabad,11.26,123.14,33.89,11.19,373.32,NONE
JD-004,2024-02-08,Aurangabad,10.59,123.68,40.42,5.03,383.91,E001
JD-004,2024-02-09,Aurangabad,9.09,80.84,23.18,6.19,393.0,NONE
JD-004,2024-02-10,Aurangabad,8.83,95.82,18.8,12.68,401.83,NONE
JD-004,2024-02-11,Aurangabad,7.65,75.52,19.0,13.38,409.48,NONE
JD-004,2024-02-12,Aurangabad,10.01,89.62,17.75,12.1,419.49,NONE
JD-004,2024-02-13,Aurangabad,11.53,124.51,36.06,12.24,431.02,NONE
JD-004,2024-02-14,Aurangabad,8.75,76.69,34.75,23.27,439.77,NONE
JD-004,2024-02-15,Aurangabad,8.9,101.71,37.44,7.41,448.67,NONE
JD-004,2024-02-16,Aurangabad,11.22,100.29,31.63,7.84,459.89,NONE
JD-004,2024-02-17,Aurangabad,4.09,41.08,24.32,14.72,463.99,NONE
JD-004,2024-02-18,Aurangabad,8.62,76.43,19.06,16.17,472.61,NONE
JD-004,2024-02-19,Aurangabad,6.75,74.08,35.25,21.91,479.35,NONE
JD-004,2024-02-20,Aurangabad,9.54,95.97,35.88,10.51,488.89,NONE
JD-004,2024-02-21,Aurangabad,6.45,72.03,28.95,20.97,495.34,NONE
JD-004,2024-02-22,Aurangabad,10.58,120.37,43.33,13.62,505.92,NONE
JD-004,2024-02-23,Aurangabad,6.55,68.98,26.65,17.02,512.47,NONE
JD-004,2024-02-24,Aurangabad,9.64,104.71,26.75,8.34,522.12,NONE
JD-004,2024-02-25,Aurangabad,7.44,68.29,42.52,11.92,529.56,NONE
JD-004,2024-02-26,Aurangabad,5.24,46.14,35.05,17.74,534.8,NONE
JD-004,2024-02-27,Aurangabad,6.72,60.22,27.83,11.22,541.52,NONE
JD-004,2024-02-28,Aurangabad,9.42,99.84,26.45,9.36,550.94,NONE
JD-004,2024-02-29,Aurangabad,11.9,120.64,36.35,7.81,562.84,NONE
JD-004,2024-03-01,Aurangabad,7.88,69.54,30.76,24.28,570.73,NONE
JD-004,2024-03-02,Aurangabad,7.07,62.63,16.24,12.76,577.8,NONE
JD-004,2024-03-03,Aurangabad,5.28,46.5,38.43,14.17,583.08,NONE
JD-004,2024-03-04,Aurangabad,6.31,72.67,18.85,24.12,589.39,NONE
JD-004,2024-03-05,Aurangabad,6.51,74.71,33.74,21.53,595.91,NONE
JD-004,2024-03-06,Aurangabad,11.87,114.25,44.7,12.79,607.78,NONE
JD-004,2024-03-07,Aurangabad,7.08,69.31,31.86,8.08,614.86,NONE
JD-004,2024-03-08,Aurangabad,8.43,87.7,38.6,21.67,623.29,NONE
JD-004,2024-03-09,Aurangabad,7.52,72.73,23.23,8.89,630.82,NONE
JD-004,2024-03-10,Aurangabad,4.46,43.68,23.56,24.33,635.28,NONE
JD-004,2024-03-11,Aurangabad,8.46,82.97,33.05,7.78,643.74,NONE
JD-004,2024-03-12,Aurangabad,7.55,80.54,30.25,13.04,651.29,E003
JD-004,2024-03-13,Aurangabad,11.95,136.81,34.36,16.39,663.24,NONE
JD-004,2024-03-14,Aurangabad,8.97,83.87,27.38,5.79,672.21,NONE
JD-004,2024-03-15,Aurangabad,7.8,81.23,22.26,24.28,680.01,NONE
JD-004,2024-03-16,Aurangabad,11.28,123.59,31.61,22.4,691.29,NONE
JD-004,2024-03-17,Aurangabad,5.05,56.36,19.11,20.88,696.33,NONE
JD-004,2024-03-18,Aurangabad,6.21,70.99,44.17,7.98,702.54,NONE
JD-004,2024-03-19,Aurangabad,7.7,90.56,30.08,22.27,710.24,NONE
JD-004,2024-03-20,Aurangabad,8.71,86.15,24.04,9.06,718.95,NONE
JD-004,2024-03-21,Aurangabad,10.09,100.2,30.93,14.85,729.04,E001
JD-004,2024-03-22,Aurangabad,8.62,98.27,45.3,13.15,737.66,NONE
JD-004,2024-03-23,Aurangabad,10.62,117.79,32.84,24.12,748.28,NONE
JD-004,2024-03-24,Aurangabad,5.6,50.83,41.42,13.78,753.89,NONE
JD-004,2024-03-25,Aurangabad,10.78,123.79,17.21,22.67,764.66,NONE
JD-004,2024-03-26,Aurangabad,7.59,78.2,34.46,23.53,772.25,NONE
JD-004,2024-03-27,Aurangabad,4.15,42.38,36.33,19.45,776.4,NONE
JD-004,2024-03-28,Aurangabad,9.54,87.28,24.45,12.17,785.94,NONE
JD-004,2024-03-29,Aurangabad,10.44,100.12,21.74,24.15,796.38,E003
JD-004,2024-03-30,Aurangabad,4.07,48.08,36.0,21.57,800.45,NONE
JD-004,2024-03-31,Aurangabad,6.36,55.8,37.87,21.68,806.81,NONE
JD-004,2024-04-01,Aurangabad,9.92,91.05,38.34,20.38,816.73,NONE
JD-004,2024-04-02,Aurangabad,9.27,102.84,41.17,17.27,826.0,NONE
JD-004,2024-04-03,Aurangabad,4.71,48.21,17.67,13.15,830.71,NONE
JD-004,2024-04-04,Aurangabad,7.26,64.86,25.97,7.22,837.96,NONE
JD-004,2024-04-05,Aurangabad,10.47,121.99,17.51,24.1,848.43,NONE
JD-004,2024-04-06,Aurangabad,8.18,79.01,17.65,15.01,856.61,NONE
JD-004,2024-04-07,Aurangabad,10.36,113.03,16.83,6.46,866.97,NONE
JD-004,2024-04-08,Aurangabad,7.22,69.66,22.4,10.62,874.19,E001
JD-004,2024-04-09,Aurangabad,10.43,120.95,27.69,23.12,884.62,NONE
JD-004,2024-04-10,Aurangabad,6.57,67.05,22.21,17.81,891.19,NONE
JD-004,2024-04-11,Aurangabad,11.83,125.36,26.24,17.96,903.02,NONE
JD-004,2024-04-12,Aurangabad,4.98,57.18,30.68,13.99,908.0,NONE
JD-004,2024-04-13,Aurangabad,8.69,92.61,17.49,18.65,916.69,NONE
JD-004,2024-04-14,Aurangabad,5.94,64.91,40.46,21.08,922.63,NONE
JD-004,2024-04-15,Aurangabad,8.42,87.05,19.67,20.51,931.05,NONE
JD-004,2024-04-16,Aurangabad,6.17,63.35,23.99,7.68,937.22,E002
JD-004,2024-04-17,Aurangabad,9.04,80.44,38.2,11.35,946.25,NONE
JD-004,2024-04-18,Aurangabad,4.0,41.25,16.73,10.52,950.25,NONE
JD-004,2024-04-19,Aurangabad,9.66,86.2,40.97,5.08,959.91,NONE
JD-004,2024-04-20,Aurangabad,5.97,65.83,24.97,7.04,965.89,NONE
JD-004,2024-04-21,Aurangabad,6.88,65.85,41.07,11.27,972.77,NONE
JD-004,2024-04-22,Aurangabad,10.31,118.41,28.57,23.2,983.08,NONE
JD-004,2024-04-23,Aurangabad,7.02,82.16,18.03,18.74,990.1,NONE
JD-004,2024-04-24,Aurangabad,7.95,78.94,34.65,19.08,998.05,NONE
JD-004,2024-04-25,Aurangabad,4.03,37.32,37.11,18.33,1002.08,NONE
JD-004,2024-04-26,Aurangabad,11.73,129.96,44.38,19.05,1013.81,E001
JD-004,2024-04-27,Aurangabad,6.38,57.84,39.21,17.88,1020.2,NONE
JD-004,2024-04-28,Aurangabad,4.39,43.17,44.56,15.01,1024.58,NONE
JD-004,2024-04-29,Aurangabad,7.46,75.7,21.68,12.37,1032.04,NONE
JD-004,2024-04-30,Aurangabad,6.96,61.9,38.77,13.33,1039.0,NONE
JD-004,2024-05-01,Aurangabad,10.58,120.11,21.78,18.15,1049.58,NONE
JD-004,2024-05-02,Aurangabad,7.78,89.04,21.89,18.56,1057.36,NONE
JD-004,2024-05-03,Aurangabad,8.86,85.47,19.47,18.03,1066.22,NONE
JD-004,2024-05-04,Aurangabad,9.91,96.19,35.02,12.9,1076.13,NONE
JD-004,2024-05-05,Aurangabad,9.71,90.73,42.53,10.75,1085.83,NONE
JD-004,2024-05-06,Aurangabad,6.94,61.88,18.71,15.32,1092.78,NONE
JD-004,2024-05-07,Aurangabad,6.14,69.45,15.74,12.58,1098.92,NONE
JD-004,2024-05-08,Aurangabad,6.7,58.91,19.1,13.27,1105.61,NONE
JD-004,2024-05-09,Aurangabad,7.94,79.28,31.54,16.9,1113.56,NONE
JD-004,2024-05-10,Aurangabad,4.08,41.47,44.77,15.38,1117.64,NONE
JD-004,2024-05-11,Aurangabad,9.42,91.34,38.97,20.46,1127.06,E002
JD-004,2024-05-12,Aurangabad,8.17,95.95,19.14,5.34,1135.23,NONE
JD-004,2024-05-13,Aurangabad,10.16,114.04,18.97,10.31,1145.39,NONE
JD-004,2024-05-14,Aurangabad,4.14,39.91,38.95,15.36,1149.53,NONE
JD-004,2024-05-15,Aurangabad,6.78,67.04,15.34,11.0,1156.31,NONE
JD-004,2024-05-16,Aurangabad,9.17,107.65,41.21,5.47,1165.49,NONE
JD-004,2024-05-17,Aurangabad,11.19,124.74,39.17,14.16,1176.67,NONE
JD-004,2024-05-18,Aurangabad,7.18,69.46,17.3,9.56,1183.86,NONE
